対象日,ポスト日,区分,機種,示唆ワード,連想経路,プラス台数,設置台数,平均差枚,記事URL,ポストURL
2026-04-06,2026-04-05,末尾・設置・記念日など,アナザー末尾,メニュー全品の値段とグラム数がすべて末尾⓪,メニュー全品の値段とグラム数がすべて末尾⓪,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/07/073513,https://twitter.com/endo1maruhan/status/2040753907413246245
2026-04-06,2026-04-05,機種,グランベルム,ハンバーグがカットされている,ハンバーグがカットされている→中身が見える→ナカミミエルモード,2,2,6450,https://sloslo-blog.hatenablog.com/entry/2026/04/07/073513,https://twitter.com/endo1maruhan/status/2040753907413246245
2026-04-06,2026-04-05,機種,ゾンサガ,唐揚げ,唐揚げ→鳥→鳥放題ボーナス,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/07/073513,https://twitter.com/endo1maruhan/status/2040753907413246245
2026-04-06,2026-04-05,機種,化物語,増台機種,増台機種,8,10,1820,https://sloslo-blog.hatenablog.com/entry/2026/04/07/073513,https://twitter.com/endo1maruhan/status/2040753907413246245
2026-04-06,2026-04-05,機種,防振り,パクパク,パクパク→パクパクミッション,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/07/073513,https://twitter.com/endo1maruhan/status/2040753907413246245
2026-04-07,2026-04-06,機種,Lハナビ,すっとこどっこい,すっとこどっこい→江戸っ子→ドンちゃん,5,5,2100,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-07,2026-04-06,機種,SAO,入替作業,入替作業→入れ替える→スイッチ,2,2,3400,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-07,2026-04-06,機種,ToLOVEる,寝不足,寝不足→布団→ぷっちゅんチャレンジ,2,4,4800,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-07,2026-04-06,機種,アイム,7つの調味料,7つの調味料→7台設置機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-07,2026-04-06,機種,ギアスC.C.,寝不足&筋肉痛,寝不足&筋肉痛→カレン&C.C.,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-07,2026-04-06,機種,ハッピー,周年月間,周年月間→お祝い→ハッピー,5,5,2880,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-07,2026-04-06,機種,マンキン,筋肉,筋肉→キン→キング,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-07,2026-04-06,機種,七つ魔,7にまつわる機種,7にまつわる機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-07,2026-04-06,機種,北斗転生2,7つの調味料,7つの調味料→北斗七星,25,35,4446,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-07,2026-04-06,機種,番長ZERO,特盛まで無料,特盛まで無料→無料→ZERO,2,2,2450,https://sloslo-blog.hatenablog.com/entry/2026/04/08/091143,https://twitter.com/endo1maruhan/status/2041116302170067134
2026-04-08,2026-04-07,機種,L炎炎,地下,地下→地下へ,2,2,6550,https://sloslo-blog.hatenablog.com/entry/2026/04/09/071346,https://twitter.com/endo1maruhan/status/2041478651947171956
2026-04-08,2026-04-07,機種,SBJ,4/8,4/8→山佐プレミアムDAY,6,6,2450,https://sloslo-blog.hatenablog.com/entry/2026/04/09/071346,https://twitter.com/endo1maruhan/status/2041478651947171956
2026-04-08,2026-04-07,機種,SBJ,ダル豆,ダル豆→豆→ジャックと豆の木→ジャック,6,6,2450,https://sloslo-blog.hatenablog.com/entry/2026/04/09/071346,https://twitter.com/endo1maruhan/status/2041478651947171956
2026-04-08,2026-04-07,機種,グランベルム,舞台,舞台→劇,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/09/071346,https://twitter.com/endo1maruhan/status/2041478651947171956
2026-04-08,2026-04-07,機種,ハードボイルド,固ゆでたまご,固ゆでたまご→固い（ハード）,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/09/071346,https://twitter.com/endo1maruhan/status/2041478651947171956
2026-04-08,2026-04-07,機種,鉄拳6,4/8,4/8→山佐プレミアムDAY,13,14,7829,https://sloslo-blog.hatenablog.com/entry/2026/04/09/071346,https://twitter.com/endo1maruhan/status/2041478651947171956
2026-04-08,2026-04-07,機種,鉄拳6,玉子,玉子→玉→拳球,13,14,7829,https://sloslo-blog.hatenablog.com/entry/2026/04/09/071346,https://twitter.com/endo1maruhan/status/2041478651947171956
2026-04-09,2026-04-08,機種,エウレカ,桜柄,桜柄→sakura,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/10/075118,https://twitter.com/endo1maruhan/status/2041841025329852868
2026-04-09,2026-04-08,機種,グランベルム,てりたま,てりたま→ポークパティ→🐖,2,2,4500,https://sloslo-blog.hatenablog.com/entry/2026/04/10/075118,https://twitter.com/endo1maruhan/status/2041841025329852868
2026-04-09,2026-04-08,機種,グランベルム,透明なフタ,透明なフタ→ナカミミエール,2,2,4500,https://sloslo-blog.hatenablog.com/entry/2026/04/10/075118,https://twitter.com/endo1maruhan/status/2041841025329852868
2026-04-09,2026-04-08,機種,シェイク,マックシェイク,マックシェイク,2,3,633,https://sloslo-blog.hatenablog.com/entry/2026/04/10/075118,https://twitter.com/endo1maruhan/status/2041841025329852868
2026-04-09,2026-04-08,機種,スーパーブラックジャック,豆,豆→ジャックと豆の木,5,6,2167,https://sloslo-blog.hatenablog.com/entry/2026/04/10/075118,https://twitter.com/endo1maruhan/status/2041841025329852868
2026-04-09,2026-04-08,機種,マイジャグV,🫛就任48日目,🫛就任48日目→48台設置,45,48,3129,https://sloslo-blog.hatenablog.com/entry/2026/04/10/075118,https://twitter.com/endo1maruhan/status/2041841025329852868
2026-04-10,2026-04-09,機種,SAO,Web会議,Web会議→オンライン,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/11/064402,https://twitter.com/endo1maruhan/status/2042203502827675680
2026-04-10,2026-04-09,機種,グランベルム,トンカツ,トンカツ→とんかつマン,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/11/064402,https://twitter.com/endo1maruhan/status/2042203502827675680
2026-04-10,2026-04-09,機種,マギレコ,立て続けのWeb会議,立て続けのWeb会議→接続する→コネクト,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/11/064402,https://twitter.com/endo1maruhan/status/2042203502827675680
2026-04-10,2026-04-09,機種,マンキン,銀皿,銀皿→シルバープレート→十祭司シルバ,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/11/064402,https://twitter.com/endo1maruhan/status/2042203502827675680
2026-04-10,2026-04-09,機種,吉宗,週末,週末→末→松,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/11/064402,https://twitter.com/endo1maruhan/status/2042203502827675680
2026-04-11,2026-04-10,機種,ヴヴヴ,オフミー決戦,オフミー決戦→決戦ボーナス,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/12/065348,https://twitter.com/endo1maruhan/status/2042565840890138961
2026-04-11,2026-04-10,機種,ヴヴヴ,指南ショーコ誕生日🎂,指南ショーコ誕生日🎂,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/12/065348,https://twitter.com/endo1maruhan/status/2042565840890138961
2026-04-11,2026-04-10,機種,化物語,（画像）しあわせ食感,（画像）しあわせ食感→倖時間,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/12/065348,https://twitter.com/endo1maruhan/status/2042565840890138961
2026-04-11,2026-04-10,機種,北斗,新パッケージ,新パッケージ→シン,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/12/065348,https://twitter.com/endo1maruhan/status/2042565840890138961
2026-04-12,2026-04-11,機種,Lハナビ,はなびらハナビ,はなびらハナビ,5,5,2520,https://sloslo-blog.hatenablog.com/entry/2026/04/13/072910,https://twitter.com/endo1maruhan/status/2042928291867504670
2026-04-12,2026-04-11,機種,Sこのすば,（MAP）ビール,（MAP）ビール→シュワシュワ,1,2,50,https://sloslo-blog.hatenablog.com/entry/2026/04/13/072910,https://twitter.com/endo1maruhan/status/2042928291867504670
2026-04-12,2026-04-11,機種,アバサー,ぱんぷく,ぱんぷく→ﾌﾟｸｩ🐡,2,2,1700,https://sloslo-blog.hatenablog.com/entry/2026/04/13/072910,https://twitter.com/endo1maruhan/status/2042928291867504670
2026-04-12,2026-04-11,機種,キンハナ,はなみ,はなみ→ハナ→ハナハナ,14,17,2041,https://sloslo-blog.hatenablog.com/entry/2026/04/13/072910,https://twitter.com/endo1maruhan/status/2042928291867504670
2026-04-12,2026-04-11,機種,ミスタージャグラー,（MAP）カラーコーン,（MAP）カラーコーン→コーン→コンタロー,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/13/072910,https://twitter.com/endo1maruhan/status/2042928291867504670
2026-04-13,2026-04-18,機種,SAO,リーファ誕生日（4月19日）,リーファ誕生日（4月19日）,2,2,7250,https://sloslo-blog.hatenablog.com/entry/2026/04/20/073604,https://twitter.com/endo1maruhan/status/2045471162340450601
2026-04-13,2026-04-12,機種,Sカバネリ,美味,美味→美馬,3,3,2500,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-12,機種,ウルミラ,100万人,100万人→ミラクル,4,5,1480,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-12,機種,エウレカ,一週間,一週間→7日→セブン,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-12,機種,グランベルム,築地,築地→月,0,2,-1250,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-12,機種,ゴージャグ3,20：31投稿,20：31投稿→サイ→ツノっち,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-18,機種,ジャグラーガールズ,投稿時間「20:55」,投稿時間「20:55」→55（GOGO）→ジャグラーシリーズ,6,6,3167,https://sloslo-blog.hatenablog.com/entry/2026/04/20/073604,https://twitter.com/endo1maruhan/status/2045471162340450601
2026-04-13,2026-04-12,機種,ハッピー,タコ,タコ→多幸,5,5,2020,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-18,機種,ハッピー,投稿時間「20:55」,投稿時間「20:55」→55（GOGO）→ジャグラーシリーズ,5,5,3160,https://sloslo-blog.hatenablog.com/entry/2026/04/20/073604,https://twitter.com/endo1maruhan/status/2045471162340450601
2026-04-13,2026-04-18,機種,ハッピー,投稿時間「20:55」,投稿時間「20:55」→5台設置,5,5,3160,https://sloslo-blog.hatenablog.com/entry/2026/04/20/073604,https://twitter.com/endo1maruhan/status/2045471162340450601
2026-04-13,2026-04-12,機種,マギレコ,アプリ100万人記念,アプリ100万人記念→記録→レコード,8,10,3400,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-12,機種,モンキーV,銀だこ,銀だこ→単位が”舟”→ボート,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-18,機種,モンキーV,投稿時間「20:55」,投稿時間「20:55」→5（V）,22,24,4758,https://sloslo-blog.hatenablog.com/entry/2026/04/20/073604,https://twitter.com/endo1maruhan/status/2045471162340450601
2026-04-13,2026-04-18,機種,モンキーV,サンデー,サンデー→少年サンデー,22,24,4758,https://sloslo-blog.hatenablog.com/entry/2026/04/20/073604,https://twitter.com/endo1maruhan/status/2045471162340450601
2026-04-13,2026-04-18,機種,モンハンライズ,バランス,バランス→ランス→隊長,5,7,2800,https://sloslo-blog.hatenablog.com/entry/2026/04/20/073604,https://twitter.com/endo1maruhan/status/2045471162340450601
2026-04-13,2026-04-18,機種,モンハンライズ,痺辛,痺辛→シビレ罠,5,7,2800,https://sloslo-blog.hatenablog.com/entry/2026/04/20/073604,https://twitter.com/endo1maruhan/status/2045471162340450601
2026-04-13,2026-04-12,機種,化物語,タコ,タコ→多幸→倖時間,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-12,機種,無職転生,ミリオン,ミリオン→100万,5,6,3050,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-12,機種,無職転生,100万人記念,100万人記念,5,6,3050,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-13,2026-04-12,機種,無職転生,言い換える,言い換える→転生,5,6,3050,https://sloslo-blog.hatenablog.com/entry/2026/04/14/074325,https://twitter.com/endo1maruhan/status/2043290822280622563
2026-04-14,2026-04-13,機種,キンハナ,メニュー表にハイビスカス,メニュー表にハイビスカス,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/15/082335,https://twitter.com/endo1maruhan/status/2043652978977206621
2026-04-14,2026-04-13,機種,攻殻機動隊,ジェントルマン,ジェントルマン→男→笑い男,5,5,6280,https://sloslo-blog.hatenablog.com/entry/2026/04/15/082335,https://twitter.com/endo1maruhan/status/2043652978977206621
2026-04-15,2026-04-14,機種,ウルミラ,Uターン,Uターン→タン→牛,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/16/082308,https://twitter.com/endo1maruhan/status/2044015374224765394
2026-04-15,2026-04-14,機種,ゾンサガ,鶏肉,鶏肉→鳥→鳥放題ボーナス,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/16/082308,https://twitter.com/endo1maruhan/status/2044015374224765394
2026-04-15,2026-04-14,機種,戦国乙女4,会議,会議→軍議,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/16/082308,https://twitter.com/endo1maruhan/status/2044015374224765394
2026-04-15,2026-04-14,機種,炎炎2,丸ノ内線,丸ノ内線→地下鉄→ネザー,5,8,5425,https://sloslo-blog.hatenablog.com/entry/2026/04/16/082308,https://twitter.com/endo1maruhan/status/2044015374224765394
2026-04-16,2026-04-15,末尾・設置・記念日など,アナザー末尾,レーズンパンの数が②,レーズンパンの数が②,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/17/083339,https://twitter.com/endo1maruhan/status/2044377707786756519
2026-04-16,2026-04-15,機種,ハッピー,レーズン,レーズン→ブドウ,4,5,2200,https://sloslo-blog.hatenablog.com/entry/2026/04/17/083339,https://twitter.com/endo1maruhan/status/2044377707786756519
2026-04-16,2026-04-15,機種,防振り,極太,極太→極振り,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/17/083339,https://twitter.com/endo1maruhan/status/2044377707786756519
2026-04-17,2026-04-16,機種,SBJ,超コンソメ,超コンソメ→超→スーパー,5,6,4783,https://sloslo-blog.hatenablog.com/entry/2026/04/18/085841,https://twitter.com/endo1maruhan/status/2044740187553767925
2026-04-17,2026-04-16,機種,Sこのすば,コーラ,コーラ→シュワシュワ,2,2,2450,https://sloslo-blog.hatenablog.com/entry/2026/04/18/085841,https://twitter.com/endo1maruhan/status/2044740187553767925
2026-04-17,2026-04-16,機種,ToLOVEる,問題,問題→トラブル,2,4,5075,https://sloslo-blog.hatenablog.com/entry/2026/04/18/085841,https://twitter.com/endo1maruhan/status/2044740187553767925
2026-04-17,2026-04-16,機種,からくり,コンビニ,コンビニ→コンビ→鳴海＆勝,6,9,1456,https://sloslo-blog.hatenablog.com/entry/2026/04/18/085841,https://twitter.com/endo1maruhan/status/2044740187553767925
2026-04-17,2026-04-16,機種,アイム・東リベ,7まつわる,7まつわる→7台機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/04/18/085841,https://twitter.com/endo1maruhan/status/2044740187553767925
2026-04-17,2026-04-16,機種,カバネリ海門,お菓子3個,お菓子3個→三択,15,16,3556,https://sloslo-blog.hatenablog.com/entry/2026/04/18/085841,https://twitter.com/endo1maruhan/status/2044740187553767925
